"SAMPLEID","StationID","RefSamp","Reference","nt_habit_climbcling","nt_volt_semi","pt_BCG_att1i234b","nt_EPT","x_HBI","LONG","PrecipWs","L3Eco","PrecipCat","ClayWs","K2OWs","Al2O3Ws","WetIndexWs","Fe2O3Cat","PermWs","NWs","ElevCat","WtDepWs","WsAreaSqKm","SandWs","MgOCat","CFS","TmeanCat","SWs","LAT","SampDate","nt_habit_climbcling_RFadj","x_HBI_RFadj","pt_BCG_att1i234b_RFadj","nt_volt_semi_RFadj","nt_EPT_RFadj","nt_habit_climbcling_RFadj_std","nt_volt_semi_RFadj_std","nt_EPT_RFadj_std","pt_BCG_att1i234b_RFadj_std","x_HBI_RFadj_std","Index_Score"
"KS_Liz_3015_Rep1","KS_MMI_Site400","Other","Other",9,1,0,3,6.329032258,-98.85473,646.85322466188,"eco3_27",654.016695051587,30.2839,1.35881789145731,6.97560255928859,897.063536485681,16.017000198373,2.71909599745078,0.0846439988424019,525.932301587302,182.192004322587,129.9222,9.7698,1.09155404567857,0.55,12.6315001760317,0.220909493950993,38.77115,2011-06-21,-6.00436666666666,0.739013156891233,-2.85627709416002,-3.36836666666667,-3.3822,24.1045942836608,2.62532816877752,32.9157680556038,35.1017592320669,0,18.9494899480218
"KS_Liz_3014_Rep1","KS_MMI_Site400","Other","Other",12,2,0,3,5.990936556,-98.85473,646.85322466188,"eco3_27",654.016695051587,30.2839,1.35881789145731,6.97560255928859,897.063536485681,16.017000198373,2.71909599745078,0.0846439988424019,525.932301587302,182.192004322587,129.9222,9.7698,1.09155404567857,0.55,12.6315001760317,0.220909493950993,38.77115,2010-07-13,-3.00436666666666,0.400917454891234,-2.85627709416002,-2.36836666666667,-3.3822,40.4051150309637,15.8557173142135,32.9157680556038,35.1017592320669,14.9115973942129,27.8379914054122
"KS_Liz_3213_Rep1","KS_MMI_Site401","Strs","HighStrs",20,8,5.660377358,12,5.469314079,-98.4119,515.136601798609,"eco3_27",712.810451761736,24.4054,1.96327130607798,9.96254456618125,920.287020016288,16.0170001983847,3.67649555171155,0.0624628933729155,483.492453306411,181.994268790169,18760.9257,12.9589,1.09155404567895,88.54,12.6546691599192,0.0911691142041215,38.78147,2007-09-05,4.36163333333333,-0.135032647215634,3.10565684819584,3.97993333333333,5.78663333333333,80.4283269725078,99.8461967261845,100,79.8651867269725,75.9897729245012,87.2258966700332
"KS_Liz_3382_Rep1","KS_MMI_Site402","Strs","Strs",19,7,3.333333333,6,5.377862595,-94.88856,1035.00365776847,"eco3_40",1035.76768535677,37.047,1.10407237348599,5.39637019902724,877.201766460197,1.74238755202696,1.57639768295481,0.114409004602351,311.892032241015,100.210354439092,15.6924,8.3448,1.73390383662526,1.65,12.7764160802061,0.610859678949186,38.78186,2010-05-25,1.8838,0.122459228157697,-5.55185196803244,3.92873333333333,-0.792166666666666,66.9650024197217,99.1688008019381,51.8668732481276,14.8628281083187,46.6453733248917,55.9017755805996
"KS_Liz_3302_Rep1","KS_MMI_Site403","Strs","Strs",13,3,8.333333333,2,5.731428571,-94.98478,1027.74404313417,"eco3_40",1029.03685380708,35.3559,1.30138837125597,6.37071272118872,856.274545951113,1.86682700437215,1.73839410077837,0.0737459787182098,302.784988584475,107.409273521781,13.1814,11.9381,1.63416754492009,3.57,12.8547071735731,0.37629799448969,38.78216,2008-08-25,-4.45753333333332,0.226810781894868,0.951584419491867,-0.185566666666665,-7.15463333333333,32.5093238978674,44.7350107408711,5.31311908128563,63.6919674472293,34.7532167771794,36.2005275888865
"KS_Liz_3412_Rep1","KS_MMI_Site404","Other","Other",15,2,0,1,5.844594595,-98.36348,706.395321337994,"eco3_27",718.263807097105,30.2602,2.03995359646837,10.9196273524538,913.712250497118,16.0170001983602,3.03266417478416,0.221314767592632,496.954778375609,182.101523320496,71.5122,10.3292,1.09155404567768,1.16,12.6863589867025,0.0979849893991778,38.78358,2011-06-22,-1.69943333333334,0.371070641206344,-4.56837087985443,-2.37013333333333,-5.85293333333333,47.495479322246,15.8323436267232,14.837573192214,22.2470065995469,18.313012783629,23.7450831048718
"KS_Liz_3381_Rep1","KS_MMI_Site405","Ref","Ref",15,3,2.702702703,9,5.52284264,-98.61389,682.598524391751,"eco3_27",680.976378279338,28.8708,1.22355376617398,6.15757004564609,850.786048898379,8.1270723102964,2.87208414030557,0.0519565800624126,522.340287782182,182.765713860059,108.7398,11.6119,1.5344560896519,1.27,12.5835461033948,0.260355212150876,38.79132,2010-07-13,0.635133333333341,-0.0811725223674262,0.692781779805433,-0.299733333333333,2.57540000000001,60.1803634508999,43.2245413134338,76.5071391943202,61.7488239456231,69.8517422633817,62.3025220335317
"KS_Liz_3179_Rep1","KS_MMI_Site406","Other","Other",21,7,2.222222222,3,6.081683168,-98.76215,661.317244583731,"eco3_27",659.745605469048,27.5965,1.22725999076136,6.19139417610623,761.36930154747,16.0170001983571,3.10245922208281,0.0877769130610623,512.394523809524,182.88,2.1519,12.3688,1.09155404567619,71.11,12.5918040275476,0.243998503227654,38.7934,2006-07-11,8.2908,0.283923975337206,0.0889616525039347,2.31036666666667,-2.465,100,77.7571800219361,39.6268607117792,57.2152181140656,28.2444585169359,60.5687434729434
"KS_Liz_3357_Rep1","KS_MMI_Site407","Other","SomeStrs",15,5,3.225806452,4,5.612307692,-97.03806,849.569826513512,"eco3_28",852.837527881041,41.9224,0.739768299232366,3.42663777846996,880.00781961737,1.53581512037706,1.20780898876404,0.0841713174744802,395.904883165162,179.998018524142,47.4192,10.7672,3.269181109453,7.83,12.786949987812,11.7781125155292,38.79665,2010-06-03,-0.735999999999999,0.18411601978723,-3.76674452807877,0.621400000000002,-2.96546666666667,52.7303010017937,55.4114937682664,35.9649787107683,28.2657822892245,39.6188155782302,42.3982742696566
"KS_Clint_0049_Rep1","KS_MMI_Site408","Strs","Strs",22,5,2.173913043,11,5.497890295,-99.05922,581.231487811585,"eco3_27",628.541537882764,26.4765,2.03006003883148,10.0222563811737,902.895871914012,8.8891903761646,3.01919660079494,0.0667782399805932,569.609347826087,182.377686014667,2009.5875,12.9338,1.30671610419255,22.15,12.6202267215839,0.0857560958556354,38.79803,2017-09-21,10.4238666666667,-0.216629922588425,0.823310531469868,1.1688,7.7268,100,62.653808786478,100,62.728860686658,85.2887966366356,82.1342932219543
"KS_Liz_3542_Rep1","KS_MMI_Site409","Strs","Strs",17,6,12.5,14,5.534090909,-98.53906,511.955342169184,"eco3_27",689.584182618904,24.342,1.97185347538586,10.0042213409839,921.765039468331,16.0170001983745,3.67976996455714,0.0616450854870886,499.03694461168,181.98213648059,18441.3168,12.9455,1.0915540456773,75.85,12.5662751608368,0.0888365744028992,38.79814,2016-07-12,1.20836666666666,-0.0895587032358316,9.95665696201094,1.91433333333333,7.85413333333333,63.295030731915,72.517504907372,100,100,70.8074518062956,81.3239974891165
"KS_Liz_3319_Rep1","KS_MMI_Site410","Strs","Strs",17,5,5.555555556,9,5.68,-98.93668,586.235704868881,"eco3_27",645.276799411431,26.7564,2.01791746470988,10.0251164463778,901.531906021143,14.6897357103957,3.02212826451587,0.0670753838566676,539.909855339668,182.378592874032,2231.6211,12.774,1.1590547585151,23.77,12.6864534546306,0.0864978052944618,38.79836,2009-06-01,2.33233333333334,-0.030851469717895,3.43707387250924,0.400899999999998,3.9266,69.4021113883407,52.4941929616977,86.3937815809579,82.3535339783625,64.1170328669012,70.952130555252
"KS_Liz_3298_Rep1","KS_MMI_Site411","Strs","Strs",13,4,0,4,5.670454545,-95.76743,955.309172949082,"eco3_40",957.976393231345,39.5991,1.26457634668834,7.044226956074,860.060517474584,2.42655301093468,0.938248614686505,0.125314999888355,353.281316808675,103.086363279375,20.6271,7.912,1.65823805331784,5.32,12.5044400024012,0.389509762971945,38.81123,2008-07-08,-3.61729999999999,0.273156211427972,-7.0718535840886,-0.0607666666666669,-4.25053333333333,37.0747375253925,46.3861633062215,26.5622296163914,3.4503430337889,29.4715790483651,28.5890105060319
"KS_Liz_3551_Rep1","KS_MMI_Site412","Ref","Ref",22,4,12.24489796,12,5.125256674,-96.0234,928.630577452566,"eco3_40",932.966896077135,39.6805,0.639605911559321,3.56563163579751,817.308648097249,2.42655301093939,1.01407951035675,0.276617288160419,358.62347107438,102.249788047944,63.5238,11.6697,1.65823805332231,15.04,12.486676357989,1.40325221875992,38.81167,2016-07-25,1.5833,0.00175775641623677,1.7206471960428,-0.349033333333334,1.08413333333332,65.3322335915335,42.5722831285638,65.5956381312304,69.4662491098612,60.4008062445015,60.6734420411381
"KS_Liz_3392_Rep1","KS_MMI_Site413","Other","SomeStrs",4,0,0,0,5.301652893,-95.89562,944.421879041008,"eco3_40",945.812010739329,39.6795,1.21234061424415,6.55531967961973,835.787914370879,2.4265530109375,0.949373137024659,0.0855579221838506,356.225411585366,106.222124469334,9.9639,8.3945,1.65823805332317,3.24,12.4818767359756,0.603358814671005,38.81194,2011-07-18,-11.2774333333333,-0.0862232061109962,-7.07540828158946,-3.20266666666667,-6.94373333333333,0,4.81760365017626,6.85626064385367,3.42365363310371,70.4273304515826,17.1049696757432
"KS_Liz_3282_Rep1","KS_MMI_Site414","Ref","BestRef",15,5,2.857142857,3,5.946843854,-97.9958,741.862595598872,"eco3_27",743.364881655757,25.7738,2.06842593895909,10.6368994891619,756.380551742461,3.48593997955333,3.09643714298366,0.0955230328737612,475.344150943396,182.88,20.3247,25.3755,1.91388595104351,6.87,12.5784693876781,0.335797944448918,38.81295,2008-06-19,0.359900000000003,0.0725266910883091,1.01027536765747,0.201866666666666,-1.6597,58.6848812307834,49.8609045087844,45.5191883568054,64.1326311694744,52.335806542103,54.1066823615901
"KS_Clint_1747_Rep1","KS_MMI_Site415","Strs","Strs",21,1,10.52631579,5,5.5,-94.66637,1052.98049794422,"eco3_40",1053.644429525,37.5014,0.704594605242242,3.44529415302652,822.324407977341,1.593963980675,1.54753438257366,0.134999955045847,290.216916666667,96.7991134989926,123.2892,5.4129,1.7731410265,34.02,12.9198981920833,0.716278938794256,38.81614,1988-08-03,-0.646966666666664,0.372282062117233,1.25802123664127,-3.92363333333333,-6.99373333333333,53.2140642341942,0,6.49041390071284,65.9927581602536,18.1749563139214,28.7744385218164
"KS_Liz_3145_Rep1","KS_MMI_Site416","Strs","HighStrs",14,8,0,3,5.761538462,-97.58623,541.639406559381,"eco3_27",781.526586567699,24.7239,1.9665788663228,9.98980978033885,912.941396755964,14.6021388670804,3.68090932520174,0.0731289770766124,377.134794554726,182.016704280081,21178.8378,13.8655,1.29639274210732,198,13.2471081665705,0.150026901827881,38.82712,2006-10-12,-3.60753333333335,0.181056018350501,-4.21442829118182,3.35056666666666,-7.04050000000001,37.1278047762697,91.5194308110186,6.14822524696174,24.9044804257572,39.967540775111,39.9334964070237
"KS_Clint_1746_Rep1","KS_MMI_Site417","Strs","Strs",15,3,10.25641026,8,4.87962963,-94.63555,1055.57379636532,"eco3_40",1046.15245461603,37.3839,0.733646133584874,3.63444918226415,802.632430741225,1.59396398067613,1.5783175948575,0.0849239394976534,289.640317195326,97.893493088344,31.6422,5.3765,1.77314102649416,5.84,13.0256258721202,0.370778292332931,38.8276,1988-08-03,-5.804,-0.277367734349534,0.660612208899362,-1.35546666666667,-2.2584,25.1932879526834,29.2567784796255,41.1385394544371,61.5072881841203,92.210625205167,49.8613038552067
"KS_Liz_3277_Rep1","KS_MMI_Site418","Strs","Strs",13,7,0,4,5.454545455,-97.18282,838.041008094124,"eco3_27",828.266223923323,41.6049,0.798718249627468,3.68052278114748,847.520280820704,8.06970011654952,1.24658583317346,0.0909555678170011,363.771776357828,179.057589395643,370.6137,11.4336,2.6061845644984,15.8,13.1556121783387,12.3686668928474,38.82769,2008-09-04,-5.67176666666667,-0.0407617706897678,-7.50163212770754,0.715999999999998,-5.82396666666667,25.9117786838451,56.6630885814246,15.0495204054069,0.223477244573109,65.246434839097,32.6188599508693
"KS_Clint_1749_Rep1","KS_MMI_Site419","Strs","Strs",18,2,2.631578947,4,5.795620438,-94.63513,1052.70919098428,"eco3_40",1046.23525305783,37.5026,0.702368735741821,3.43610034909067,819.726705006766,1.59396398067465,1.55029336941813,0.130306394718001,289.178647780374,96.8784343707713,133.02,5.3717,1.77314102649825,34.02,13.0251454282126,0.688089616539593,38.82972,1988-08-02,-3.64433333333333,0.662837008675467,-6.67240172569566,-3.01333333333333,-7.98236666666666,36.9278517217696,7.3225573283788,0,6.4495098266051,0,10.1399837753507
"KS_Clint_1748_Rep1","KS_MMI_Site420","Strs","HighStrs",18,3,3.225806452,4,5.826086957,-94.63493,1052.70919098428,"eco3_40",1046.23525305783,37.5026,0.702368735741821,3.43610034909067,819.726705006766,1.59396398067465,1.55029336941813,0.130306394718001,289.178647780374,96.8784343707713,133.02,5.3717,1.77314102649825,34.02,13.0251454282126,0.688089616539593,38.83115,1988-08-02,-3.64433333333333,0.693303527675467,-6.07817422069566,-2.01333333333333,-7.98236666666666,36.9278517217696,20.5529464738147,0,10.9110922749734,0,13.6783780941115
"KS_Clint_0306_Rep1","KS_MMI_Site421","Strs","Strs",19,2,16.12903226,11,5.615635179,-94.61247,1052.77152464365,"eco3_40",1039.13721541951,37.4813,0.71501880072253,3.51289784529118,816.190771676088,4.04692694397508,1.5569510320944,0.120697933015192,284.820169359548,97.1085825938674,171.0018,5.3507,1.65120911226981,34.02,13.0546852857699,0.614820911096915,38.84233,2019-07-16,-4.11143333333334,0.479530646015466,6.25515037607293,-3.33256666666667,-1.3488,34.3898606414145,3.09897610018412,47.7940234056551,100,5.95264717178241,38.2471014638072
"KS_Liz_3579_Rep1","KS_MMI_Site422","Ref","Ref",27,2,12.5,15,4.839895013,-95.44516,972.908907712279,"eco3_40",975.655999722038,36.1851,1.0222785200158,5.38947719341508,814.648411588642,2.12674646074785,1.68428137242439,0.0394246101846987,291.660780939775,112.33158771798,77.8797,10.6591,1.3595823212045,3.68,12.6622029398412,0.317436415837123,38.84805,2017-08-15,2.27926666666665,-0.140215016758956,1.97259907105301,-0.745366666666667,2.23576666666666,69.1137732880105,37.328638897256,74.0220642170788,71.3579556598282,76.5803683463242,65.6805600816995
"KS_Liz_3148_Rep1","KS_MMI_Site423","Strs","Strs",16,4,9.523809524,8,5.062857143,-95.57449,965.735545052034,"eco3_40",961.522195481482,38.75,1.01635668401313,5.37590383126311,815.104564787636,1.98885202407937,1.29,0.038928831052507,304.275291005291,87.93,30.0474,9.6267,1.39146101474603,3.31,12.6389227973016,0.320018587820113,38.85374,2006-07-18,-3.1273,-0.166297653064763,0.0456530812839766,0.9808,-1.09546666666667,39.7371559141186,60.166495627136,49.6476469042353,56.890048444885,79.5528089379319,57.1988311656614
"KS_Liz_3493_Rep1","KS_MMI_Site424","Ref","Ref",21,6,9.756097561,12,5.377464789,-96.92714,868.469440212084,"eco3_28",855.052825706169,40.7886,0.657358832792565,3.22856759954794,858.97992016278,2.56574307023945,1.34115688381519,0.0649299940401494,362.659314123377,178.192550500923,440.5464,10.4243,1.89902554273539,34.05,12.8368743,6.35480489956181,38.85665,2014-07-21,0.87093333333333,0.0201527958245009,-0.163689637940806,-0.0544666666666664,0.874566666666672,61.4615843816378,46.4695147578377,64.0622524818129,55.318260209019,58.3044628695347,57.1232149399684
"KS_Clint_0951_Rep1","KS_MMI_Site425","Strs","Strs",31,11,10,16,5.326621924,-97.5389,541.639406559381,"eco3_27",781.526586567699,24.7239,1.9665788663228,9.98980978033885,912.941396755964,14.6021388670804,3.68090932520174,0.0731289770766124,377.134794554726,182.016704280081,21178.8378,13.8655,1.29639274210732,198,13.2471081665705,0.150026901827881,38.86063,2017-08-23,13.4181666666667,-0.254089437048699,5.78557170881818,6.34856666666666,5.95049999999999,100,100,100,99.9865392471222,89.5577738986789,97.9088626291602
"KS_Liz_3566_Rep1","KS_MMI_Site426","Strs","Strs",25,9,7.894736842,12,5.228956229,-97.51039,542.052957361304,"eco3_27",777.252525669332,24.7343,1.96679690444017,9.99176406202355,912.847639455483,16.0170001983658,3.67854466146244,0.0734201219854246,367.560538942976,182.017597315102,21215.3508,13.8648,1.09155404567803,198,13.2663502359875,0.151439956424132,38.86342,2016-08-24,6.92819999999999,-0.341603956681833,3.37007669662882,4.40813333333333,1.22396666666666,94.3737847056198,100,66.6187895228809,81.8505053883306,99.5311411404964,88.4748441514655
"KS_Clint_0837_Rep1","KS_MMI_Site427","Strs","HighStrs",26,11,8.695652174,21,5.356115108,-97.483309,571.739239405897,"eco3_27",777.594596846652,25.2272,1.93297239520872,9.81603237927755,893.559555171752,12.8755485396819,3.5644833477274,0.0772888529312397,366.41796779894,182.047213426497,29704.7502,14.1235,1.78440803395837,400,13.3098637101316,0.165346848105595,38.863639,2010-08-09,9.00176666666666,-0.232460600970167,5.04221131244237,6.40076666666667,11.1556,100,100,100,94.4052363465059,87.0928991998454,96.2996271092703
"KS_Liz_3020_Rep1","KS_MMI_Site428","Other","SomeStrs",18,6,5.714285714,6,5.47027027,-95.03753,1013.36848581651,"eco3_40",1015.66738888455,33.4779,1.45797721070508,7.20824289401836,830.316056550257,4.08001992152801,2.06733701914554,0.0873541082093131,279.610030560272,113.571011013118,81.2304,16.6295,1.59215494922581,5.04,12.6800071243463,0.320907201956114,38.86968,2009-08-26,-5.24496666666667,0.044905123121036,-1.48927851900883,1.40783333333333,-5.75983333333334,28.2307994354947,65.8163128052087,15.5187798279422,45.3654659748893,55.4836275241214,42.0829971135313
"KS_Liz_3022_Rep1","KS_MMI_Site428","Other","SomeStrs",12,3,9.090909091,7,5.052238806,-95.03753,1013.36848581651,"eco3_40",1015.66738888455,33.4779,1.45797721070508,7.20824289401836,830.316056550257,4.08001992152801,2.06733701914554,0.0873541082093131,279.610030560272,113.571011013118,81.2304,16.6295,1.59215494922581,5.04,12.6800071243463,0.320907201956114,38.86968,2014-05-06,-11.2449666666667,-0.373126340878964,1.88734485799117,-1.59216666666667,-4.75983333333334,0,26.1251453689009,22.8357146907588,70.7178494758403,100,43.9357419071
"KS_Liz_3019_Rep1","KS_MMI_Site428","Other","SomeStrs",17,5,3.571428571,6,5.418478261,-95.03753,1013.36848581651,"eco3_40",1015.66738888455,33.4779,1.45797721070508,7.20824289401836,830.316056550257,4.08001992152801,2.06733701914554,0.0873541082093131,279.610030560272,113.571011013118,81.2304,16.6295,1.59215494922581,5.04,12.6800071243463,0.320907201956114,38.86968,2007-05-17,-6.24496666666667,-0.00688688587896458,-3.63213566200883,0.407833333333334,-5.75983333333334,22.7972925197271,52.5859236597728,15.5187798279422,29.2764533692385,61.3859706794503,36.3128840112262
"KS_Liz_3023_Rep1","KS_MMI_Site428","Other","SomeStrs",27,5,6.896551724,10,5.288888889,-95.03753,1013.36848581651,"eco3_40",1015.66738888455,33.4779,1.45797721070508,7.20824289401836,830.316056550257,4.08001992152801,2.06733701914554,0.0873541082093131,279.610030560272,113.571011013118,81.2304,16.6295,1.59215494922581,5.04,12.6800071243463,0.320907201956114,38.86968,2016-08-08,3.75503333333333,-0.136476257878964,-0.307012509008833,0.407833333333334,-1.75983333333334,77.1323616774032,52.5859236597728,44.7865192792087,54.2421625854214,76.154290302417,60.9802515008446
"KS_Liz_3021_Rep1","KS_MMI_Site428","Other","SomeStrs",23,4,8.510638298,13,5.249180328,-95.03753,1013.36848581651,"eco3_40",1015.66738888455,33.4779,1.45797721070508,7.20824289401836,830.316056550257,4.08001992152801,2.06733701914554,0.0873541082093131,279.610030560272,113.571011013118,81.2304,16.6295,1.59215494922581,5.04,12.6800071243463,0.320907201956114,38.86968,2011-06-29,-0.24496666666667,-0.176184818878965,1.30707406499117,-0.592166666666666,1.24016666666666,55.3983340143328,39.3555345143368,66.7373238676585,66.3610568946057,80.6795743713611,61.706364732459
"KS_Clint_0916_Rep1","KS_MMI_Site429","Strs","Strs",20,6,5.555555556,14,5.332116788,-97.53859,645.651215465699,"eco3_27",773.662339776498,26.454,1.84788344812987,9.37291855316261,845.318027758842,16.0170001983641,3.28066214647365,0.086676034422012,363.738034562212,182.121119663106,8472.0897,14.7709,1.09155404567742,121,13.3047693120737,0.195332343686056,38.87471,2017-08-24,2.17803333333332,-0.239500776531733,1.6073726133232,0.916533333333334,3.50220476190477,68.5637212712377,59.316222618056,83.2885092677255,68.6157602215893,87.8952147083657,73.5358856173949
"KS_Clint_1816_Rep1","KS_MMI_Site430","Strs","Strs",20,5,6.976744186,6,5.426573427,-94.88011,1037.06916404299,"eco3_40",1032.39989648082,37.4778,0.951758203718127,4.65052472440086,839.411644021213,1.60594151741043,1.50313378237139,0.127800424382525,299.153908363235,95.2313415011807,46.4994,6.2081,1.79199670880571,7.82,12.810004146122,0.68421272835923,38.88364,1980-07-07,0.0223666666666666,0.234956605035302,-2.2767143777061,0.848133333333332,-3.1491,56.8508915298147,58.4112640005082,34.6213455721264,39.4532354288133,33.8248989848061,44.6323271032137
"KS_Liz_3580_Rep1","KS_MMI_Site431","Strs","Strs",21,6,8.108108108,12,5.462337662,-97.21068,599.908621676847,"eco3_27",821.563300080666,25.7383,1.89933003205339,9.65337391326327,876.492067231728,13.0753779373666,3.42950202744537,0.0802032428498701,351.318493364559,182.079741583985,48797.3538,13.1891,1.41039347263856,1000,13.2343294521988,0.361027463445775,38.8889,2017-08-15,3.30809999999999,-0.114555646959396,4.32568370540793,1.10463333333333,1.68476666666667,74.7039463198494,61.8048588163125,69.9904331076668,89.0253995526568,73.656164233939,73.8361604060849
"KS_Clint_0174_Rep1","KS_MMI_Site432","Other","SomeStrs",23,7,0,8,5.538461538,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1984-10-02,0.197066666666654,0.239113670474407,-7.30492249730587,0.931066666666666,-3.70740000000001,57.8001251879992,59.5085042736363,30.5363008382158,1.70041364862786,33.3511497093,36.5792987315558
"KS_Clint_0173_Rep1","KS_MMI_Site432","Other","SomeStrs",18,5,11.42857143,11,5.1,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1983-04-21,-4.80293333333335,-0.199347867525593,4.12364893269413,-1.06893333333333,-0.707400000000007,30.6325906091611,33.0477259827644,52.4871054266657,87.508480883771,83.3192916612615,57.3990389127247
"KS_Clint_0185_Rep1","KS_MMI_Site432","Other","SomeStrs",23,3,10.81081081,11,5.117647059,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1994-04-04,0.197066666666654,-0.181700808525592,3.50588831269413,-3.06893333333333,-0.707400000000007,57.8001251879992,6.58694769189255,52.4871054266657,82.8702069629347,81.3081899505644,56.2105150440113
"KS_Clint_0176_Rep1","KS_MMI_Site432","Other","SomeStrs",24,10,6.818181818,13,5.376237624,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1986-05-29,1.19706666666665,0.0768897564744071,-0.486740679305865,3.93106666666667,1.29259999999999,63.2336321037668,99.1996717099442,67.1209751522989,52.8927264800116,51.8385810122363,66.8571172916515
"KS_Clint_0177_Rep1","KS_MMI_Site432","Other","SomeStrs",31,7,6.557377049,17,5.532818533,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1987-07-14,8.19706666666665,0.233470665474408,-0.747545448305865,0.931066666666666,5.29259999999999,100,59.5085042736363,96.3887146035653,50.9345505793165,33.9942402667107,68.1652019446458
"KS_Clint_0186_Rep1","KS_MMI_Site432","Other","SomeStrs",34,7,4.918032787,17,5.503131524,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1995-07-26,11.1970666666667,0.203783656474407,-2.38688971030587,0.931066666666666,5.29259999999999,100,59.5085042736363,96.3887146035653,38.6260163485214,37.3774439260502,66.3801358303546
"KS_Clint_0175_Rep1","KS_MMI_Site432","Other","SomeStrs",19,7,8.695652174,10,5.058441558,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1985-03-25,-3.80293333333335,-0.240906309525593,1.39072967669413,0.931066666666666,-1.70740000000001,36.0660975249287,59.5085042736363,45.170170563849,66.9891604504677,88.0553926625729,59.1578650950909
"KS_Clint_0184_Rep1","KS_MMI_Site432","Other","SomeStrs",22,8,2.777777778,8,5.17989418,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1993-10-06,-0.802933333333346,-0.119453687525593,-4.52714471930587,1.93106666666667,-3.70740000000001,52.3666182722316,72.7388934190723,30.5363008382158,22.5565411006755,74.2143568348559,50.4825420930102
"KS_Clint_0172_Rep1","KS_MMI_Site432","Other","SomeStrs",29,12,1.587301587,9,5.4,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,1982-09-24,6.19706666666665,0.100652132474408,-5.71762091030587,5.93106666666667,-2.70740000000001,90.4011666826048,100,37.8532357010324,13.6182007608659,49.1305629212996,58.2006332131605
"KS_Clint_0195_Rep1","KS_MMI_Site432","Other","SomeStrs",19,6,5.882352941,8,4.938983051,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,2004-05-07,-3.80293333333335,-0.360364816525593,-1.42256955630587,-0.0689333333333337,-3.70740000000001,36.0660975249287,46.2781151282004,30.5363008382158,45.866330601047,100,51.7493688184784
"KS_Clint_0196_Rep1","KS_MMI_Site432","Other","SomeStrs",28,9,4.347826087,13,5.344,-95.59458,949.264940082087,"eco3_40",952.80492725,38.9055,1.26841795505015,6.84588001267862,820.333005589122,6.60184941280612,1.29560256017845,0.107883068055173,296.753650510204,100.891971035518,429.2982,10.176,1.27478505950765,23.81,12.6565925807398,0.553010927531685,38.89181,2005-09-09,5.19706666666665,0.0446521324744076,-2.95709641030587,2.93106666666667,1.29259999999999,84.9676597668372,85.9692825645082,67.1209751522989,34.3447870495478,55.5124589527592,65.5830326971902
